"('on', 'the')",34841
"('with', 'a')",27970
"('this', 'is')",27562
"('is', 'a')",24238
"('in', 'the')",22983
"('the', 'palate')",21646
"('and', 'a')",20614
"('the', 'wine')",19738
"('the', 'finish')",19696
"('flavors', 'of')",19612
"('aromas', 'of')",14910
"('of', 'the')",14066
"('this', 'wine')",14013
"('the', 'nose')",12380
"('wine', 'is')",12180
"('to', 'the')",10715
"('the', 'mouth')",10573
"('and', 'the')",10571
"('drink', 'now')",9933
"('fruit', 'and')",9717
"('wine', 'with')",9529
"('a', 'bit')",8653
"('cherry', 'and')",8511
"('it', 'has')",8406
"('it', 'is')",8091
"('its', 'a')",7878
"('notes', 'of')",7778
"('tannins', 'and')",7765
"('acidity', 'and')",7492
"('from', 'the')",7386
"('a', 'touch')",7184
"('has', 'a')",7140
"('blend', 'of')",7098
"('wine', 'that')",6975
"('touch', 'of')",6906
"('palate', 'is')",6597
"('and', 'spice')",6454
"('dry', 'and')",6401
"('black', 'cherry')",6227
"('the', 'fruit')",6194
"('a', 'little')",6182
"('fruit', 'flavors')",6106
"('spice', 'and')",5969
"('in', 'a')",5787
"('flavors', 'and')",5597
"('to', 'drink')",5555
"('a', 'good')",5483
"('while', 'the')",5252
"('flavors', 'are')",5216
"('for', 'a')",5185
"('hints', 'of')",5157
"('imported', 'by')",5099
"('with', 'the')",5038
"('plum', 'and')",4875
"('but', 'the')",4784
"('a', 'wine')",4772
"('hint', 'of')",4751
"('cabernet', 'sauvignon')",4714
"('of', 'this')",4712
"('and', 'black')",4676
"('the', 'tannins')",4664
"('soft', 'and')",4638
"('rich', 'and')",4542
"('blackberry', 'and')",4515
"('in', 'this')",4462
"('there', 'is')",4429
"('theres', 'a')",4411
"('and', 'vanilla')",4394
"('vanilla', 'and')",4349
"('flavors', 'that')",4334
"('apple', 'and')",4285
"('the', 'flavors')",4278
"('pinot', 'noir')",4216
"('over', 'the')",4174
"('a', 'hint')",4154
"('and', 'cherry')",4128
"('plenty', 'of')",4126
"('of', 'black')",4058
"('wine', 'has')",4051
"('along', 'with')",3954
"('finish', 'is')",3936
"('aromas', 'and')",3907
"('opens', 'with')",3861
"('a', 'very')",3804
"('and', 'sweet')",3793
"('for', 'the')",3788
"('as', 'well')",3752
"('chocolate', 'and')",3725
"('at', 'the')",3655
"('berry', 'and')",3619
"('ripe', 'and')",3505
"('raspberry', 'and')",3437
"('is', 'the')",3391
"('but', 'it')",3349
"('the', 'next')",3336
"('and', 'fresh')",3311
"('and', 'flavors')",3297
"('but', 'its')",3287
"('one', 'of')",3272
"('black', 'fruit')",3245
